,Unnamed: 0,serialnumber,metrictype,metricid,metrickey,metricshortname,metricName,metricNameChinese,timezone,description,eventdatetime,adjustedvalue,targetvalue,minwarningthresholdvalue,maxwarningthresholdvalue,minalarmthresholdvalue,maxalarmthresholdvalue,lastvalue,path,alertalarmtype,isalert,isalarm,isreset,algorithm,AlertAlarmDateTime,TimeZoneAbreviation,SnapshotUrl,UtcOffsetMinutes
2316,2279,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Oct 28 2023  6:40AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-10-28T06:40:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/10/29/2/24/328818010145_1_1698475220,0.0
2317,2280,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Oct 28 2023  6:40AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-10-28T06:40:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/10/29/2/24/328818010145_1_1698475243,0.0
2318,2281,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Oct 28 2023  6:44AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-10-28T06:44:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/10/29/2/25/328818010145_1_1698475444,0.0
2319,2282,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Oct 28 2023  6:44AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-10-28T06:44:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/10/29/2/25/328818010145_1_1698475462,0.0
2320,2283,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Oct 28 2023  6:44AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-10-28T06:44:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/10/29/2/25/328818010145_1_1698475488,0.0
2321,2284,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Oct 28 2023  6:45AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-10-28T06:45:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/10/29/2/26/328818010145_1_1698475514,0.0
2322,2285,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Oct 28 2023  6:45AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-10-28T06:45:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/10/29/2/26/328818010145_1_1698475555,0.0
2323,2286,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Oct 28 2023  6:46AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-10-28T06:46:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/10/29/2/26/328818010145_1_1698475591,0.0
2324,2287,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Oct 28 2023  6:47AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-10-28T06:47:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/10/29/2/26/328818010145_1_1698475646,0.0
2325,2288,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Oct 28 2023  6:48AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-10-28T06:48:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/10/29/2/26/328818010145_1_1698475718,0.0
2326,2289,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Oct 28 2023  6:49AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-10-28T06:49:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/10/29/2/26/328818010145_1_1698475749,0.0
2327,2290,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Oct 28 2023  6:49AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-10-28T06:49:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/10/29/2/26/328818010145_1_1698475764,0.0
2328,2291,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Oct 28 2023  6:50AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-10-28T06:50:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/10/29/2/26/328818010145_1_1698475800,0.0
2329,2292,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Oct 28 2023  6:51AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-10-28T06:51:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/10/29/2/27/328818010145_1_1698475884,0.0
2330,2293,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Oct 28 2023  6:51AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-10-28T06:51:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/10/29/2/27/328818010145_1_1698475909,0.0
2331,2294,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Oct 28 2023  6:52AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-10-28T06:52:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/10/29/2/27/328818010145_1_1698475929,0.0
2332,2295,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Oct 28 2023  6:56AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-10-28T06:56:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/10/29/2/27/328818010145_1_1698476197,0.0
2333,2296,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Oct 28 2023  6:57AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-10-28T06:57:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/10/29/2/27/328818010145_1_1698476275,0.0
2334,2297,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Oct 28 2023  6:58AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-10-28T06:58:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/10/29/2/27/328818010145_1_1698476295,0.0
2335,2298,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Oct 28 2023  6:58AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-10-28T06:58:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/10/29/2/27/328818010145_1_1698476338,0.0
2336,2299,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Oct 28 2023  6:59AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-10-28T06:59:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/10/29/2/27/328818010145_1_1698476399,0.0
2337,2300,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Oct 28 2023  7:02AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-10-28T07:02:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/10/29/2/27/328818010145_1_1698476530,0.0
2338,2301,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Oct 28 2023  7:02AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-10-28T07:02:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/10/29/2/27/328818010145_1_1698476578,0.0
2339,2302,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Oct 28 2023  7:03AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-10-28T07:03:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/10/29/2/27/328818010145_1_1698476608,0.0
2340,2303,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Oct 28 2023  7:03AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-10-28T07:03:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/10/29/2/28/328818010145_1_1698476622,0.0
2341,2304,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Oct 28 2023  7:04AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-10-28T07:04:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/10/29/2/28/328818010145_1_1698476653,0.0
2342,2305,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Oct 28 2023  7:04AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-10-28T07:04:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/10/29/2/28/328818010145_1_1698476689,0.0
2343,2306,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Oct 28 2023  7:06AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-10-28T07:06:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/10/29/2/28/328818010145_1_1698476762,0.0
2344,2307,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Oct 28 2023  7:07AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-10-28T07:07:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/10/29/2/28/328818010145_1_1698476824,0.0
2345,2308,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Oct 28 2023  7:07AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-10-28T07:07:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/10/29/2/28/328818010145_1_1698476838,0.0
2346,2309,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Oct 28 2023  7:07AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-10-28T07:07:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/10/29/2/28/328818010145_1_1698476861,0.0
2355,2318,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Nov  5 2023  5:53PM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-05T17:53:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/5/17/38/328818010145_1_1699206784,0.0
2357,2320,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  1:54PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T13:54:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/13/37/328818010145_1_1699278869,0.0
2359,2322,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  2:02PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T14:02:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/13/45/328818010145_1_1699279355,0.0
2361,2324,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  2:08PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T14:08:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/13/51/328818010145_1_1699279723,0.0
2363,2326,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  2:16PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T14:16:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/13/58/328818010145_1_1699280174,0.0
2365,2328,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  2:23PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T14:23:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/14/6/328818010145_1_1699280626,0.0
2367,2330,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  2:32PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T14:32:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/14/15/328818010145_1_1699281147,0.0
2369,2332,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  2:38PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T14:38:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/14/21/328818010145_1_1699281512,0.0
2371,2334,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  2:45PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T14:45:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/14/28/328818010145_1_1699281950,0.0
2373,2336,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  2:51PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T14:51:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/14/33/328818010145_1_1699282264,0.0
2375,2338,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  2:57PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T14:57:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/14/39/328818010145_1_1699282638,0.0
2377,2340,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  3:02PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T15:02:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/14/45/328818010145_1_1699282972,0.0
2379,2342,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  3:08PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T15:08:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/14/51/328818010145_1_1699283311,0.0
2381,2344,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  3:15PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T15:15:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/14/58/328818010145_1_1699283728,0.0
2383,2346,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  3:19PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T15:19:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/15/2/328818010145_1_1699283986,0.0
2385,2348,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  3:26PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T15:26:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/15/9/328818010145_1_1699284395,0.0
2387,2350,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  3:32PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T15:32:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/15/15/328818010145_1_1699284750,0.0
2389,2352,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  3:38PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T15:38:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/15/21/328818010145_1_1699285119,0.0
2391,2354,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  3:44PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T15:44:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/15/27/328818010145_1_1699285475,0.0
2393,2356,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  3:50PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T15:50:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/15/33/328818010145_1_1699285849,0.0
2395,2358,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  3:56PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T15:56:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/15/39/328818010145_1_1699286206,0.0
2397,2360,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  4:03PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T16:03:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/15/45/328818010145_1_1699286585,0.0
2399,2362,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  4:09PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T16:09:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/15/52/328818010145_1_1699286969,0.0
2401,2364,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  4:15PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T16:15:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/15/58/328818010145_1_1699287331,0.0
2403,2366,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  4:21PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T16:21:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/16/4/328818010145_1_1699287705,0.0
2405,2368,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  4:27PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T16:27:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/16/10/328818010145_1_1699288050,0.0
2407,2370,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  4:32PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T16:32:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/16/15/328818010145_1_1699288353,0.0
2409,2372,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  4:38PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T16:38:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/16/20/328818010145_1_1699288691,0.0
2411,2374,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  4:42PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T16:42:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/16/25/328818010145_1_1699288979,0.0
2413,2376,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  4:49PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T16:49:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/16/31/328818010145_1_1699289353,0.0
2415,2378,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  4:54PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T16:54:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/16/37/328818010145_1_1699289691,0.0
2417,2380,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  5:01PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T17:01:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/16/43/328818010145_1_1699290064,0.0
2419,2382,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  5:06PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T17:06:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/16/49/328818010145_1_1699290390,0.0
2421,2384,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  5:12PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T17:12:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/16/54/328818010145_1_1699290730,0.0
2423,2386,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  5:23PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T17:23:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/17/6/328818010145_1_1699291413,0.0
2425,2388,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  5:29PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T17:29:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/17/12/328818010145_1_1699291785,0.0
2427,2390,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  5:34PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T17:34:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/17/16/328818010145_1_1699292042,0.0
2429,2392,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  5:44PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T17:44:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/17/26/328818010145_1_1699292647,0.0
2431,2394,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Nov  6 2023  6:26PM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-06T18:26:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/18/9/328818010145_1_1699295195,0.0
2433,2396,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov  7 2023 12:01AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-07T00:01:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/6/23/44/328818010145_1_1699315297,0.0
2435,2398,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov  7 2023  6:06AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-07T06:06:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/7/5/48/328818010145_1_1699337162,0.0
2437,2400,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Nov  7 2023  6:06AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-11-07T06:06:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/11/7/5/49/328818010145_1_1699337182,0.0
